# ::id 162422-0010
# ::tok I called customer service about it because the website specifically states that there are no other charges at the check - in .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.4.1 5-1.1.4.2 6-1.2 7-1.3.1.1 8-1.3.1.2 9-1.3.2 10-1.3.3 11-1.3.4.1 14-1.3.4.4 15-1.3.4.5 16-1.3.4.6 17-1.3.4.7.1 18-1.3.4.7.2 19-1.3.4.7.3 21-1.3.4.7.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1)
           :A (v7 / label
                  :E (v13 / label~e.2)
                  :C (v14 / label~e.3))
           :A (v8 / label
                  :R (v15 / label~e.4)
                  :C (v16 / label~e.5)))
    :L (v3 / label~e.6)
    :H (v4 / label
           :A (v9 / label
                  :E (v17 / label~e.7)
                  :C (v18 / label~e.8))
           :D (v10 / label~e.9)
           :P (v11 / label~e.10)
           :A (v12 / label
                   :R (v19 / label~e.11)
                   :D (v20 / label~e.14)
                   :D (v21 / label~e.15)
                   :P (v22 / label~e.16)
                   :A (v23 / label
                           :R (v24 / label~e.17)
                           :E (v25 / label~e.18)
                           :C (v26 / label~e.19)
                           :E (v27 / label~e.21)))))
